id,temperature_c,humidity_pct,wind_speed_kmh,rainfall_last_day_mm,people_displaced,fire_last_year,fire_last_5_years,fire_ever,fire_occurred,trees_burned
1625,30.2,32.5,23.6,1.44,170,No,No,Yes,Yes,282
1626,32.4,8.2,31.6,0.33,871,No,No,Yes,Yes,77
1627,19.0,33.8,44.2,3.22,0,No,No,No,No,NA
1628,20.6,47.6,48.9,0.69,388,No,Yes,Yes,Yes,284
1629,32.1,20.9,58.9,0.67,539,No,Yes,Yes,Yes,2023
1630,27.5,26.3,43.8,2.03,0,No,Yes,Yes,No,NA
1631,9.9,85.9,6.8,30.34,0,No,No,No,No,NA
1632,28.2,29.7,26.0,0.81,230,No,Yes,Yes,Yes,798
1633,39.2,8.7,58.2,0.2,1119,No,No,Yes,Yes,3700
1634,27.3,39.1,59.2,2.1,199,No,Yes,Yes,Yes,3982
1635,21.2,78.5,17.8,19.13,0,No,No,No,No,NA
1636,21.5,72.5,37.9,14.34,0,No,No,No,No,NA
1637,18.5,70.0,17.3,17.81,0,No,No,No,No,NA
1638,39.4,20.4,88.7,0.67,397,Yes,Yes,Yes,Yes,9700
1639,16.3,62.6,38.8,8.54,0,No,Yes,Yes,No,NA
1640,23.7,43.9,34.9,0.87,0,No,No,Yes,No,NA
1641,23.4,48.7,25.3,7.69,0,No,Yes,Yes,No,NA
1642,30.7,42.3,40.5,2.88,0,No,No,No,No,NA
1643,42.0,20.4,52.1,0.28,1022,No,Yes,Yes,Yes,2765
1644,40.8,13.8,47.4,0.32,0,Yes,Yes,Yes,No,NA
1645,21.9,45.5,35.5,7.13,41,No,No,Yes,Yes,1417
1646,34.3,29.4,71.5,1.09,230,No,Yes,Yes,Yes,2115
1647,30.0,35.8,29.2,0.76,812,No,Yes,Yes,Yes,1294
1648,29.6,30.0,40.4,1.11,0,No,No,No,No,NA
1649,43.8,11.5,31.6,0.41,12,No,Yes,Yes,Yes,2877
1650,25.7,37.7,39.9,2.19,0,No,No,No,No,NA
1651,32.1,42.6,47.2,1.18,0,No,No,Yes,No,NA
1652,28.1,21.4,26.2,1.05,0,Yes,Yes,Yes,No,NA
1653,27.8,31.9,21.1,0.42,0,No,No,Yes,No,NA
1654,24.4,70.2,17.6,3.32,0,No,No,No,No,NA
1655,22.8,30.1,21.5,2.24,0,No,Yes,Yes,No,NA
1656,42.8,18.7,76.7,0.17,326,No,Yes,Yes,Yes,2916
1657,19.3,76.2,28.5,18.99,0,No,No,Yes,No,NA
1658,23.9,52.7,18.1,7.03,5,No,Yes,Yes,Yes,259
1659,8.3,78.5,6.0,20.04,0,No,No,No,No,NA
1660,29.9,36.9,41.2,1.12,0,No,No,No,No,NA
1661,20.3,67.3,38.9,5.55,0,No,No,No,No,NA
1662,21.9,79.5,20.3,8.22,0,No,No,No,No,NA
1663,13.4,61.2,17.0,11.23,0,No,No,Yes,No,NA
1664,36.3,15.4,72.9,1.01,0,Yes,Yes,Yes,No,NA
1665,20.2,20.3,64.8,3.97,0,No,No,Yes,No,NA
1666,25.5,32.5,55.7,2.29,527,No,No,Yes,Yes,924
1667,29.1,25.4,45.8,1.57,250,No,No,Yes,Yes,990
1668,20.9,74.2,33.8,21.85,0,No,No,No,No,NA
1669,26.8,35.6,61.0,0.59,609,No,No,Yes,Yes,1390
1670,44.9,16.0,53.9,0.06,714,No,No,Yes,Yes,198
1671,11.8,75.5,18.4,26.08,0,No,No,No,No,NA
1672,13.4,82.4,32.7,21.39,0,No,No,No,No,NA
1673,29.6,52.7,19.1,1.57,0,No,No,No,No,NA
1674,20.3,51.1,42.4,3.55,0,No,No,No,No,NA
1675,19.3,61.7,24.6,8.88,0,No,No,No,No,NA
1676,34.2,24.3,48.1,1.62,477,No,No,Yes,Yes,4396
1677,29.8,50.0,23.8,1.94,171,Yes,Yes,Yes,Yes,662
1678,43.1,22.2,39.9,0.38,716,No,No,Yes,Yes,2343
1679,33.5,24.7,53.2,0.1,48,No,Yes,Yes,Yes,4652
1680,27.8,37.2,31.2,0.88,0,No,No,No,No,NA
1681,20.5,43.2,21.2,5.22,60,No,Yes,Yes,Yes,177
1682,33.5,27.9,76.4,0.6,878,No,Yes,Yes,Yes,6297
1683,21.0,63.6,18.9,3.66,0,No,No,No,No,NA
1684,39.1,33.5,79.3,1.13,0,No,No,Yes,No,NA
1685,37.2,16.9,62.0,0.03,652,Yes,Yes,Yes,Yes,8412
1686,17.0,77.9,15.0,10.41,0,No,No,No,No,NA
1687,16.0,92.5,8.3,8.56,0,No,Yes,Yes,No,NA
1688,15.7,94.5,11.4,21.37,0,No,No,No,No,NA
1689,23.3,29.4,23.0,2.0,26,Yes,Yes,Yes,Yes,1584
1690,25.2,25.9,52.7,1.29,317,No,Yes,Yes,Yes,2849
1691,24.1,73.5,17.5,11.24,0,No,No,Yes,No,NA
1692,33.8,37.9,49.4,1.65,630,No,Yes,Yes,Yes,1854
1693,37.4,28.7,57.5,1.52,0,No,No,Yes,No,NA
1694,16.4,91.2,8.5,28.85,0,No,No,No,No,NA
1695,12.4,81.2,19.8,22.25,0,No,No,No,No,NA
1696,26.4,43.5,24.8,1.43,234,No,No,Yes,Yes,827
1697,36.7,8.0,62.4,0.04,2149,No,Yes,Yes,Yes,1247
1698,20.1,41.7,49.6,7.53,0,No,No,No,No,NA
1699,22.3,68.1,24.3,5.14,0,No,No,No,No,NA
1700,22.8,29.1,48.8,0.16,0,No,No,No,No,NA
1701,33.1,22.5,82.5,0.78,2178,No,No,Yes,Yes,1257
1702,26.3,24.6,58.7,1.73,0,No,No,No,No,NA
1703,36.6,15.8,57.8,0.88,495,No,No,Yes,Yes,3207
1704,35.5,25.2,78.5,1.5,404,No,No,Yes,Yes,909
1705,32.7,18.9,70.8,1.31,174,No,No,Yes,Yes,2113
1706,33.9,25.6,55.4,0.3,271,No,No,Yes,Yes,2714
1707,25.2,38.9,49.8,0.79,0,No,No,No,No,NA
1708,12.0,76.1,30.5,20.43,0,No,No,No,No,NA
1709,40.6,22.8,75.3,0.2,540,No,Yes,Yes,Yes,365
1710,22.8,63.6,14.4,6.52,0,No,No,No,No,NA
1711,22.7,22.8,58.1,2.45,1031,No,Yes,Yes,Yes,2719
1712,16.3,74.9,24.2,37.33,0,No,No,No,No,NA
1713,17.6,72.1,27.9,5.36,0,No,No,No,No,NA
1714,30.1,33.9,55.6,1.94,349,No,No,Yes,Yes,929
1715,21.0,52.2,47.9,1.3,0,No,No,No,No,NA
1716,44.4,16.3,45.8,0.19,193,No,Yes,Yes,Yes,5183
1717,34.5,18.7,37.2,0.34,35,No,Yes,Yes,Yes,361
1718,20.3,68.3,17.1,20.46,0,No,No,No,No,NA
1719,25.4,31.5,38.1,0.98,390,No,Yes,Yes,Yes,1083
1720,13.0,80.0,23.4,9.98,63,No,No,Yes,Yes,101
1721,42.4,25.8,52.1,0.35,694,No,No,Yes,Yes,2573
1722,39.9,22.2,75.5,0.0,1271,No,Yes,Yes,Yes,5248
1723,25.6,53.3,42.2,3.62,0,No,No,No,No,NA
1724,24.1,35.8,43.0,1.77,499,No,Yes,Yes,Yes,552
1725,18.3,78.3,22.7,11.0,0,No,No,No,No,NA
1726,21.5,30.0,37.2,2.46,4,No,Yes,Yes,Yes,719
1727,32.6,21.6,52.4,0.11,1482,No,Yes,Yes,Yes,794
1728,28.7,36.4,15.2,3.05,12,No,Yes,Yes,Yes,289
1729,17.2,69.6,27.6,24.89,0,No,No,No,No,NA
1730,10.5,92.5,20.8,30.18,0,No,No,No,No,NA
1731,33.7,22.4,89.1,0.35,0,No,No,Yes,No,NA
1732,30.3,36.1,28.6,1.09,0,No,No,No,No,NA
1733,15.9,73.2,17.1,35.75,0,No,No,No,No,NA
1734,19.1,27.5,25.3,0.36,2,Yes,Yes,Yes,Yes,729
1735,32.8,29.1,66.6,0.35,350,No,Yes,Yes,Yes,1938
1736,18.8,76.6,28.6,7.86,0,No,No,No,No,NA
1737,32.6,28.2,49.6,0.2,199,No,No,Yes,Yes,3929
1738,36.2,19.0,71.5,1.46,0,No,No,No,No,NA
1739,24.6,78.2,13.1,5.11,0,No,No,No,No,NA
1740,20.6,28.2,31.8,0.4,0,No,No,Yes,No,NA
1741,31.4,24.7,47.5,0.47,879,No,No,Yes,Yes,1660
1742,9.2,93.5,10.3,9.28,0,No,No,No,No,NA
1743,30.6,31.2,51.6,1.88,729,Yes,Yes,Yes,Yes,3552
1744,23.9,70.1,26.2,12.48,112,No,Yes,Yes,Yes,74
1745,21.1,78.0,16.4,18.57,0,No,No,No,No,NA
1746,21.5,73.0,13.9,3.62,0,No,No,No,No,NA
1747,22.9,64.9,24.8,17.53,0,No,No,No,No,NA
1748,35.4,17.4,66.4,0.47,458,No,Yes,Yes,Yes,2750
1749,26.7,42.1,23.3,4.51,0,No,No,No,No,NA
1750,34.6,12.7,48.1,0.46,16,No,No,Yes,Yes,4101
1751,24.5,76.8,19.3,18.71,0,No,No,No,No,NA
1752,20.0,38.5,62.7,3.0,0,Yes,Yes,Yes,No,NA
1753,13.9,75.3,15.9,3.11,0,No,No,No,No,NA
1754,13.9,82.5,17.2,9.03,0,No,No,No,No,NA
1755,16.2,58.9,26.7,18.63,0,No,No,No,No,NA
1756,15.5,70.1,23.7,3.61,0,No,No,No,No,NA
1757,24.1,56.0,20.4,2.57,0,No,No,No,No,NA
1758,19.6,83.3,15.9,16.71,0,No,Yes,Yes,No,NA
1759,22.1,35.3,21.3,5.38,0,No,No,No,No,NA
1760,13.0,79.1,18.5,5.21,0,No,No,No,No,NA
1761,28.9,27.8,33.5,0.03,0,No,No,No,No,NA
1762,21.0,64.4,5.4,16.82,0,No,No,No,No,NA
1763,27.2,51.8,17.3,6.07,0,No,No,No,No,NA
1764,14.3,84.2,11.9,32.27,0,No,No,No,No,NA
1765,27.3,29.1,27.1,0.38,0,No,No,No,No,NA
1766,15.7,67.7,37.7,7.66,7,No,No,Yes,Yes,686
1767,37.5,14.2,39.7,0.12,804,No,Yes,Yes,Yes,319
1768,18.3,24.6,30.1,1.13,0,No,No,No,No,NA
1769,23.2,54.1,20.6,7.09,0,No,No,Yes,No,NA
1770,30.4,11.2,51.0,0.36,398,No,No,Yes,Yes,3123
1771,38.1,17.4,85.4,0.78,469,No,Yes,Yes,Yes,5404
1772,36.0,10.1,52.6,0.06,1531,No,No,Yes,Yes,422
1773,28.1,27.0,35.9,2.29,607,No,Yes,Yes,Yes,1243
1774,29.3,26.9,74.7,0.22,13,Yes,Yes,Yes,Yes,2203
1775,9.3,94.2,21.3,15.07,0,No,No,No,No,NA
1776,31.6,31.0,47.0,1.41,234,Yes,Yes,Yes,Yes,1713
1777,28.6,34.9,28.2,1.68,75,No,No,Yes,Yes,1705
1778,39.1,31.8,75.6,0.87,49,Yes,Yes,Yes,Yes,842
1779,44.7,14.9,55.5,0.16,1254,No,Yes,Yes,Yes,2345
1780,34.1,20.7,57.5,0.53,928,No,No,Yes,Yes,3613
1781,37.5,16.3,90.1,0.71,1633,Yes,Yes,Yes,Yes,2330
1782,27.9,38.6,40.8,2.42,0,No,No,No,No,NA
1783,27.0,31.8,54.3,1.63,32,Yes,Yes,Yes,Yes,1075
1784,42.4,19.7,84.3,0.25,1543,No,No,Yes,Yes,2495
1785,25.1,31.7,61.5,3.98,0,No,No,Yes,No,NA
1786,32.1,18.6,109.3,0.66,66,No,Yes,Yes,Yes,7447
1787,42.9,19.2,69.6,0.32,297,No,Yes,Yes,Yes,6958
1788,26.8,50.0,35.0,4.97,0,No,No,No,No,NA
1789,38.8,32.9,43.3,0.89,327,No,No,Yes,Yes,1909
1790,42.6,22.5,88.2,0.46,1382,Yes,Yes,Yes,Yes,6304
1791,19.4,65.8,39.5,24.4,0,No,No,No,No,NA
1792,13.7,80.3,17.8,4.03,0,No,No,No,No,NA
1793,33.3,23.6,29.4,1.13,289,No,Yes,Yes,Yes,2307
1794,21.2,23.3,51.8,2.24,0,No,No,No,No,NA
1795,28.4,45.0,57.2,1.43,0,Yes,Yes,Yes,No,NA
1796,27.6,35.8,59.5,0.85,405,No,Yes,Yes,Yes,1259
1797,17.6,68.3,21.3,5.35,0,No,No,No,No,NA
1798,24.0,37.8,55.4,2.78,0,No,No,Yes,No,NA
1799,28.0,39.4,57.4,1.29,192,Yes,Yes,Yes,Yes,768
1800,24.8,63.9,24.0,16.86,0,No,No,No,No,NA
1801,15.0,79.2,29.0,16.02,0,No,No,No,No,NA
1802,14.3,61.0,23.1,24.67,0,No,No,No,No,NA
1803,16.5,74.4,22.7,16.71,0,No,No,No,No,NA
1804,18.0,72.8,22.9,39.8,0,No,No,No,No,NA
1805,25.7,23.3,57.8,0.82,0,No,Yes,Yes,No,NA
1806,36.4,24.7,32.6,0.13,203,Yes,Yes,Yes,Yes,958
1807,39.8,19.9,65.7,0.62,683,No,No,Yes,Yes,6855
1808,26.4,26.3,50.2,1.45,0,No,No,No,No,NA
1809,13.3,66.5,26.1,19.57,0,No,No,No,No,NA
1810,43.3,15.8,63.1,0.05,1822,No,Yes,Yes,Yes,9330
1811,28.9,43.9,41.8,1.85,0,No,No,No,No,NA
1812,14.1,84.5,18.9,24.23,0,No,No,No,No,NA
1813,21.7,37.9,28.6,1.36,286,No,Yes,Yes,Yes,151
1814,43.0,21.3,89.7,0.12,921,No,No,Yes,Yes,239
1815,35.0,18.1,75.2,0.28,189,Yes,Yes,Yes,Yes,7504
1816,23.7,36.1,32.0,0.87,0,No,No,No,No,NA
1817,40.5,16.0,108.3,0.25,1381,No,No,Yes,Yes,13590
1818,18.1,70.8,22.3,10.19,0,No,No,No,No,NA
1819,34.1,27.3,79.4,0.44,553,No,Yes,Yes,Yes,7514
1820,20.1,60.7,13.9,21.85,0,No,No,No,No,NA
1821,30.6,42.1,27.4,1.26,0,Yes,Yes,Yes,No,NA
1822,22.2,38.5,25.4,3.73,0,No,No,No,No,NA
1823,26.7,25.9,68.2,1.6,626,No,No,Yes,Yes,2753
1824,18.8,20.6,28.2,1.12,0,No,No,Yes,No,NA
1825,20.2,66.3,33.9,17.07,0,No,No,Yes,No,NA
1826,12.2,71.9,25.5,11.71,0,No,No,No,No,NA
1827,17.0,57.0,19.4,17.88,0,No,No,No,No,NA
1828,44.1,12.6,38.1,0.36,36,No,No,Yes,Yes,2592
1829,15.5,68.2,10.7,15.67,0,No,No,No,No,NA
1830,27.0,49.6,45.3,4.49,0,No,No,No,No,NA
1831,18.7,61.6,17.9,7.58,0,No,No,No,No,NA
1832,11.5,92.0,12.2,31.33,0,No,No,No,No,NA
1833,24.8,38.1,31.4,1.4,0,No,No,No,No,NA
1834,26.1,38.9,27.7,1.43,446,No,No,Yes,Yes,1059
1835,26.8,39.7,43.0,3.6,29,No,Yes,Yes,Yes,1653
1836,16.3,83.9,12.6,10.94,0,No,No,No,No,NA
1837,40.5,9.0,80.8,0.3,91,Yes,Yes,Yes,Yes,3479
1838,9.2,83.6,21.6,14.34,0,No,No,No,No,NA
1839,16.5,70.3,22.2,35.21,0,No,No,No,No,NA
1840,12.7,81.8,23.2,14.11,0,No,Yes,Yes,No,NA
1841,33.3,28.3,107.3,0.26,92,No,No,Yes,Yes,1727
1842,25.4,29.0,56.4,0.43,0,No,No,No,No,NA
1843,22.4,46.9,20.1,3.92,0,No,No,No,No,NA
1844,19.4,80.1,27.0,12.36,0,No,No,No,No,NA
1845,23.8,74.1,20.0,7.51,0,No,No,No,No,NA
1846,23.4,57.6,26.0,14.26,0,No,No,No,No,NA
1847,33.6,39.7,47.0,1.93,0,Yes,Yes,Yes,No,NA
1848,18.5,74.8,14.9,8.18,0,No,No,No,No,NA
1849,34.9,33.2,45.0,0.78,0,No,No,No,No,NA
1850,20.5,23.4,59.7,3.7,0,No,No,No,No,NA
1851,7.2,73.0,21.3,5.52,0,No,No,No,No,NA
1852,32.8,16.9,57.7,0.19,1482,No,Yes,Yes,Yes,4111
1853,23.3,36.0,52.7,0.57,110,Yes,Yes,Yes,Yes,2552
1854,13.3,72.1,15.2,6.66,0,No,No,No,No,NA
1855,18.4,64.9,19.3,22.06,0,No,No,No,No,NA
1856,25.3,24.0,58.7,0.03,0,No,Yes,Yes,No,NA
1857,42.3,29.0,85.3,0.44,1095,No,Yes,Yes,Yes,5331
1858,25.7,38.1,39.6,0.74,0,No,No,No,No,NA
1859,17.8,70.0,13.9,16.34,0,No,No,No,No,NA
1860,21.2,32.4,26.7,2.46,121,Yes,Yes,Yes,Yes,314
1861,24.8,28.1,40.5,1.84,292,No,Yes,Yes,Yes,1801
1862,37.4,16.5,41.2,1.61,27,No,Yes,Yes,Yes,3287
1863,15.2,57.2,15.8,14.63,0,No,No,No,No,NA
1864,17.8,80.8,15.6,3.32,0,No,No,No,No,NA
1865,41.9,24.7,64.3,0.47,0,No,No,No,No,NA
1866,23.4,41.3,48.5,3.95,0,No,No,No,No,NA
1867,19.9,64.6,9.6,3.34,0,No,No,No,No,NA
1868,13.4,62.3,31.4,11.86,0,No,No,No,No,NA
1869,16.4,78.6,13.4,12.58,0,No,No,No,No,NA
1870,39.4,17.3,105.0,0.11,102,No,No,Yes,Yes,5450
1871,13.3,81.1,14.2,21.58,0,No,No,No,No,NA
1872,18.2,34.7,27.5,1.6,0,No,No,No,No,NA
1873,25.0,26.1,26.9,2.48,423,No,No,Yes,Yes,1499
1874,30.1,11.8,81.2,0.95,186,No,Yes,Yes,Yes,3230
1875,32.4,35.8,57.2,2.32,80,No,Yes,Yes,Yes,3978
1876,30.7,39.5,50.5,1.69,0,No,No,Yes,No,NA
1877,28.1,28.5,57.4,0.09,195,No,No,Yes,Yes,2800
1878,32.4,9.2,55.8,0.16,212,No,No,Yes,Yes,1601
1879,17.7,67.8,31.3,18.38,0,No,No,No,No,NA
1880,24.3,28.3,47.2,0.85,0,Yes,Yes,Yes,No,NA
1881,37.2,23.3,69.3,1.92,0,No,Yes,Yes,No,NA
1882,40.5,11.7,104.1,0.73,764,Yes,Yes,Yes,Yes,4294
1883,15.7,77.3,10.3,17.87,0,No,No,No,No,NA
1884,36.8,27.6,64.5,0.87,43,No,Yes,Yes,Yes,1516
1885,12.6,75.5,19.4,13.8,0,No,No,No,No,NA
1886,12.1,94.2,11.4,12.97,0,No,No,No,No,NA
1887,35.3,12.8,52.8,0.33,537,Yes,Yes,Yes,Yes,221
1888,29.6,38.2,34.8,5.97,25,No,Yes,Yes,Yes,1374
1889,39.5,23.3,86.0,0.89,368,Yes,Yes,Yes,Yes,9418
1890,33.9,21.7,72.2,0.22,732,No,No,Yes,Yes,1217
1891,9.1,93.0,10.4,37.92,0,No,No,No,No,NA
1892,31.7,23.6,65.1,1.57,0,No,No,Yes,No,NA
1893,34.1,15.1,78.7,0.46,2931,Yes,Yes,Yes,Yes,3083
1894,21.1,32.7,49.7,0.13,635,No,No,Yes,Yes,1393
1895,35.1,16.0,54.2,1.49,96,No,No,Yes,Yes,5308
1896,25.2,38.6,28.6,0.91,0,No,No,Yes,No,NA
1897,25.0,27.0,66.9,1.76,629,No,Yes,Yes,Yes,1344
1898,34.6,39.8,36.8,1.23,0,No,No,No,No,NA
1899,23.5,50.0,46.8,5.65,0,Yes,Yes,Yes,No,NA
1900,32.6,36.4,43.1,1.93,530,No,Yes,Yes,Yes,1051
1901,31.2,30.6,75.8,1.99,104,No,No,Yes,Yes,941
1902,34.0,24.0,109.2,0.86,11,No,Yes,Yes,Yes,9197
1903,21.3,75.7,6.8,5.83,0,No,No,No,No,NA
1904,24.0,27.1,41.5,0.55,267,No,Yes,Yes,Yes,897
1905,25.7,34.7,21.6,0.08,0,No,No,Yes,No,NA
1906,22.4,47.7,48.6,4.67,0,No,Yes,Yes,No,NA
1907,25.9,27.9,31.0,0.27,0,No,No,Yes,No,NA
1908,32.0,32.5,62.5,1.58,1162,No,Yes,Yes,Yes,469
1909,32.2,10.9,107.2,0.24,243,No,No,Yes,Yes,10873
1910,13.9,66.4,39.5,22.58,0,No,No,No,No,NA
1911,29.4,31.0,73.7,0.45,0,No,Yes,Yes,No,NA
1912,16.0,74.9,23.1,5.08,0,No,No,No,No,NA
1913,30.2,38.2,56.1,1.37,0,No,No,Yes,No,NA
1914,16.4,73.4,20.0,15.11,0,No,No,No,No,NA
1915,27.0,33.8,43.8,2.82,95,Yes,Yes,Yes,Yes,204
1916,19.7,77.5,35.7,4.48,0,No,No,No,No,NA
1917,20.1,69.5,27.5,16.47,0,No,No,No,No,NA
1918,41.3,23.1,109.7,0.14,198,Yes,Yes,Yes,Yes,1254
1919,6.8,93.6,6.2,8.1,0,No,No,No,No,NA
1920,14.5,93.1,22.2,31.17,0,No,No,No,No,NA
1921,25.8,49.2,39.5,5.55,0,No,No,No,No,NA
1922,15.4,60.2,6.3,18.87,0,No,No,No,No,NA
1923,16.3,66.0,14.0,18.75,0,No,No,No,No,NA
1924,27.2,35.8,42.2,1.48,628,Yes,Yes,Yes,Yes,364
1925,27.2,46.9,47.7,3.8,0,No,No,No,No,NA
1926,19.2,30.7,30.3,0.28,310,No,Yes,Yes,Yes,745
1927,31.6,32.3,41.6,1.89,9,No,No,Yes,Yes,915
1928,20.2,61.7,21.6,6.57,0,No,No,No,No,NA
1929,17.2,80.5,5.3,6.96,0,No,No,No,No,NA
1930,31.3,43.1,38.4,2.26,0,No,No,Yes,No,NA
1931,15.8,67.8,14.8,8.51,0,No,No,No,No,NA
1932,33.9,10.7,107.9,0.39,514,No,Yes,Yes,Yes,7687
1933,22.5,29.1,30.2,0.68,23,No,No,Yes,Yes,133
1934,29.3,43.4,49.6,2.82,0,No,No,Yes,No,NA
1935,31.8,37.0,51.8,1.91,1082,No,Yes,Yes,Yes,3411
1936,21.4,73.1,27.7,14.8,0,No,No,No,No,NA
1937,24.9,29.0,33.6,0.72,163,No,No,Yes,Yes,2736
1938,26.7,42.3,23.3,2.34,0,No,No,No,No,NA
1939,42.5,12.1,34.7,0.42,339,No,Yes,Yes,Yes,1867
1940,32.1,36.3,30.7,0.99,0,No,No,No,No,NA
1941,39.4,28.9,105.0,0.34,1196,No,No,Yes,Yes,4214
1942,32.2,36.9,40.1,2.89,244,Yes,Yes,Yes,Yes,166
1943,39.4,23.7,86.2,0.46,1192,Yes,Yes,Yes,Yes,6667
1944,22.6,26.0,42.9,0.45,0,No,No,Yes,No,NA
1945,31.8,17.4,93.0,0.99,2296,No,Yes,Yes,Yes,3415
1946,20.3,35.9,31.3,1.66,226,No,No,Yes,Yes,718
1947,24.4,40.4,29.0,2.88,0,No,Yes,Yes,No,NA
1948,30.0,30.6,37.8,0.33,0,No,No,Yes,No,NA
1949,29.1,33.7,51.2,0.31,586,No,No,Yes,Yes,1247
1950,31.1,31.9,66.0,1.36,43,No,Yes,Yes,Yes,833
1951,16.1,68.5,32.3,6.25,0,No,No,No,No,NA
1952,20.8,65.0,13.1,5.39,0,No,No,No,No,NA
1953,40.4,8.8,75.8,0.35,1442,No,No,Yes,Yes,3753
1954,18.6,61.1,10.8,6.34,0,No,No,No,No,NA
1955,15.7,59.7,16.6,17.24,0,No,No,No,No,NA
1956,21.6,39.4,52.7,0.49,0,No,No,No,No,NA
1957,20.1,77.4,24.8,6.62,0,No,No,No,No,NA
1958,28.8,32.0,26.2,2.33,483,No,No,Yes,Yes,584
1959,9.5,88.0,24.3,17.33,0,No,No,No,No,NA
1960,16.8,73.7,8.0,29.26,0,No,No,No,No,NA
1961,20.3,30.4,49.3,0.01,186,No,Yes,Yes,Yes,2640
1962,10.5,72.2,12.0,6.22,0,No,No,No,No,NA
1963,21.8,61.1,15.6,16.36,0,No,No,No,No,NA
1964,20.1,80.7,16.0,3.85,42,No,Yes,Yes,Yes,94
1965,18.8,75.8,15.5,4.97,0,No,No,No,No,NA
1966,32.2,40.2,41.4,0.77,1140,No,Yes,Yes,Yes,368
1967,16.4,59.0,22.8,2.3,0,No,No,No,No,NA
1968,43.0,16.9,109.4,0.86,910,No,No,Yes,Yes,9649
1969,24.1,42.5,43.7,5.13,0,No,No,Yes,No,NA
1970,24.7,42.9,51.6,1.44,0,No,No,Yes,No,NA
1971,12.6,69.9,33.8,9.07,0,No,No,Yes,No,NA
1972,16.1,93.7,20.4,27.86,0,No,No,Yes,No,NA
1973,15.1,74.4,18.2,22.81,0,No,No,No,No,NA
1974,27.9,29.5,39.6,0.25,0,No,No,No,No,NA
1975,36.7,12.3,34.4,0.09,99,Yes,Yes,Yes,Yes,2365
1976,23.3,40.4,34.9,5.53,0,No,No,No,No,NA
1977,12.7,81.3,14.9,33.17,0,No,No,No,No,NA
1978,15.2,59.2,29.4,14.0,0,No,No,No,No,NA
1979,29.2,29.6,43.6,0.61,0,No,No,Yes,No,NA
1980,32.0,37.4,38.5,1.7,0,No,No,Yes,No,NA
1981,30.6,18.3,59.6,0.97,993,No,No,Yes,Yes,1944
1982,38.0,13.8,64.6,0.27,425,No,No,Yes,Yes,1856
1983,28.8,34.0,37.4,0.46,690,No,No,Yes,Yes,447
1984,25.6,23.6,30.0,0.18,333,No,Yes,Yes,Yes,1356
1985,25.7,36.0,36.4,0.03,376,No,Yes,Yes,Yes,649
1986,32.8,26.4,63.7,1.85,0,No,No,Yes,No,NA
1987,31.8,33.5,59.6,0.77,223,Yes,Yes,Yes,Yes,806
1988,32.7,36.3,44.7,2.89,218,No,Yes,Yes,Yes,1038
1989,5.6,79.3,14.3,5.28,0,No,No,No,No,NA
1990,13.6,70.3,16.2,9.59,0,No,No,No,No,NA
1991,21.5,30.5,59.0,3.36,0,No,No,No,No,NA
1992,29.2,43.3,30.2,2.74,0,No,No,Yes,No,NA
1993,39.7,16.1,65.4,0.07,1464,No,No,Yes,Yes,3977
1994,15.8,93.6,10.2,25.24,0,No,No,No,No,NA
1995,41.4,15.3,81.5,0.68,1101,Yes,Yes,Yes,Yes,355
1996,36.7,19.4,63.0,1.64,44,No,No,Yes,Yes,5017
1997,45.0,20.9,56.7,0.03,784,No,No,Yes,Yes,4546
1998,21.9,47.6,42.5,3.28,0,No,No,No,No,NA
1999,15.4,55.3,12.5,12.2,0,No,No,No,No,NA
2000,26.5,32.2,48.3,1.65,110,No,No,Yes,Yes,531
